0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,class_numeric
-0.47505220236056755,0.10845697014432332,0.2577202062655044,0.1097575164678798,0.7042540489313843,-0.1329793413779499,0.21392682983278327,-0.09043919491427452,0.032843690146100266,-0.06608328353466975,-0.007743989790918643,0.020682219477834753,-0.008366598104733993,-0.0326293499924304,-0.011444552876755332,0.0021924033932175643,0.01205208800085298,0.0015438096922538536,0
-0.4772363621687845,0.08318338360347934,0.24535454623062627,0.08093035306027832,0.7070476914895736,-0.12782124043224904,0.22494146787088407,-0.0826815311748594,0.037820240922001355,-0.07197480175115137,-0.0007785545848678601,0.018002775808133507,-0.012441373148794066,-0.028302075735179334,-0.02211179547251087,-0.006434660211617547,0.011905317927221845,-0.01095590178017586,0
-0.5504932338196548,0.16966300392212516,0.21598302593556376,0.09288376091725181,0.645903011260877,-0.15201359451411242,0.21640234155983512,-0.09271252813322974,0.038184387347064856,-0.06600420534135096,0.0006748834258830963,0.02267381539353338,-0.02033393093109862,-0.04123376695078533,-0.012027694476367095,0.007203957180972909,0.011452878178288075,0.011660895945547424,0
-0.5870505910896648,0.21512502887024365,0.15521065510264478,0.09078391894774986,0.6128446456362369,-0.161123455472622,0.21933093685808464,-0.09206507066268217,0.041829495926743974,-0.06952589415063033,0.006341617311529713,0.007153320205886327,-0.024461670879229215,-0.04644499867414449,-0.02167879103387129,0.0020784895059128383,0.010726966629714282,0.00045262064275874053,0
-0.6068704469830729,0.19802470322755067,0.1876847982523007,0.048494079840968256,0.5868402774725393,-0.1653750191095289,0.23660112535019645,-0.09174087857098306,0.03214394805012409,-0.06949425855695616,0.002654599654994884,0.006655379577869678,-0.019565953724826803,-0.03995291185966175,-0.018150324035379528,0.004278045299567673,0.011992038772372458,0.01282554129798795,0
-0.5921380396662133,0.1794085390372428,0.1849582201179045,0.06581146812977902,0.6042624707225167,-0.16628906215252423,0.24164708600872822,-0.07882749288454538,0.0305045626251523,-0.06659888961662232,0.004935441349518167,0.013579163795980776,-0.02819378533248189,-0.041652110705805816,-0.01590856692606829,0.00826603573483192,0.01149048074001484,0.0015174208730337532,0
-0.5731586885512974,0.19006133484264032,0.18143862856175066,0.08972899197688353,0.6226573531062075,-0.1603684787934698,0.23541684736801244,-0.08771542734922104,0.03318719802433954,-0.06538843800951082,-0.0008664162289119821,0.012244253480023953,-0.025337976840566333,-0.042936706140912315,-0.020086461203146937,-0.00010036016615010022,0.011169676662855031,0.0030893797805112643,0
-0.5802500870895835,0.1734736843744395,0.18192693284023803,0.06963746596848372,0.617633408809521,-0.1593868243526164,0.24297453264951585,-0.08070594760646961,0.03759214414860257,-0.07011142895793214,0.0008169839003187632,0.01399452356706281,-0.030304332375619056,-0.039928005196601515,-0.01832300744828899,0.008549720425299962,0.012258650519094442,0.003975755544362255,0
-0.5776958918159245,0.1789505950503098,0.17334996074038042,0.07480254831548869,0.6196169913066354,-0.16053595701002918,0.24473727839076534,-0.07997426559920966,0.037550059819347725,-0.06976109378295628,0.00011153503221031195,0.011044773489414164,-0.031906324150206375,-0.04433715658048211,-0.01986430598703597,0.0034582014825665914,0.011362869541893209,0.0029114778265533453,0
-0.5888311953806575,0.19005251820392674,0.1682537763047932,0.0691650498650995,0.6078032644587028,-0.1621365472692608,0.24557751964129154,-0.08120588664713704,0.03600419874753826,-0.07064693512273969,-0.0030911912162904357,0.00938384442367708,-0.02615703084260077,-0.04119298774992213,-0.023699646283085126,-0.0011588841183510805,0.011530899960765208,0.00199522465349085,0
-0.595781703722827,0.16224907602078148,0.18550344526265203,0.04010339077705196,0.598164230338823,-0.15840463020574544,0.25802745015562456,-0.08504255228318622,0.03163848285557742,-0.07919740966800108,0.0022890123936615153,-0.0021112477269930553,-0.023480230863728486,-0.031500440015610774,-0.02029112225388493,0.0031015808724234283,0.012973165199345231,-0.0003698727814315908,0
-0.6180004753286944,0.19715785527026772,0.15621349295467818,0.039925388522873397,0.5741671615592717,-0.16764938362028417,0.2553542799443565,-0.0833233909122906,0.033732255682985636,-0.07627702174287106,0.003197498867789808,-0.0006739563278806265,-0.023639568566733028,-0.03531863176535913,-0.019068790273939817,0.0070613148288833335,0.012399652077026275,0.0027102918148604006,0
-0.5845938998551401,0.1306439138329111,0.18221344263623993,0.03884031746307531,0.6133973943625469,-0.15567635688464002,0.26028675946520524,-0.07365143252426137,0.03173518907751981,-0.08320511174803571,0.004890541281824269,-0.00236665061435751,-0.02557712243682333,-0.028862012215845913,-0.021596308089834253,0.006726818289896822,0.013794124595830818,-0.00782934177231071,0
-0.5971621904699128,0.17424860688936175,0.15766855099575083,0.05156308898598599,0.600700498089754,-0.16716283861733602,0.2525519400482185,-0.07673134484500821,0.03080665949516161,-0.07205794838913522,0.001344199330472755,0.0016706564265406795,-0.03549757124016389,-0.040899227321773556,-0.02275144846210792,0.008729784703443164,0.012751877265432601,-0.0030533831348711032,0
-0.5575279618788961,0.08434686577777661,0.20575993196144976,0.04638244278393691,0.6374869103465396,-0.14813535908011455,0.25518156447852747,-0.07821727303410975,0.02954921451256106,-0.08599255461648396,0.009241857275851473,-0.005073391565616909,-0.023273892420847566,-0.02954393964647316,-0.025732687134224944,0.0031750867364139347,0.01432579589128456,-0.013101067287823153,0
-0.3374363202578074,-0.3907843827691393,0.0018185006485289877,0.437278965211614,0.4497755176588639,-0.29349710393869227,0.22811482129395402,-0.0899118592146388,0.10135385313966795,0.025614521507138825,0.10536146967333847,-0.0331501418587198,-0.0013402437698230535,0.009742882481535202,-0.013056306994563548,0.01102541326482064,0.008701789414232834,-0.006029780128178077,1
-0.32770005765964105,-0.4425533525609217,-0.04978678208052211,0.4000179198510288,0.4228391119544628,-0.2974258928681976,0.2350191329700783,-0.07897511145932792,0.11573493699291883,0.011371515163033833,0.09356259747084644,-0.026648406029851798,-0.016216003967010333,0.0036812588655400205,-0.01592478095392719,0.011017570887981621,0.009261096922016012,-0.0001575957672468783,1
-0.41549056196500805,-0.395503662375403,-0.10363273460463597,0.3720512997710921,0.3704695726721402,-0.30243600616146477,0.23941311506170115,-0.08809485509253477,0.1252253625246248,0.03307742380403134,0.1272356291670458,-0.06798985111607103,-0.016558723452532922,-0.010929085525532664,-0.03575829004558638,0.004760950450103638,0.00842671245478075,-0.0014433360511743483,1
-0.44962617620230355,-0.39338970843871407,-0.13475262371549684,0.3365149663746288,0.34013094673692984,-0.301876702055572,0.24290426384145364,-0.08419219819920018,0.12930850320703596,0.03559807637884701,0.12961479720815935,-0.0798979476782773,-0.0199947019005825,-0.01655523573668922,-0.034408196082258986,0.007816993029111735,0.008466018024755,-0.0025149813288601304,1
-0.43643060949905155,-0.36380832840076827,-0.10126254612646525,0.3757346353344839,0.3730977597525004,-0.3015805230405968,0.2333050740032213,-0.09345223506213565,0.13016825121757225,0.04251486582382838,0.1387271299747383,-0.08032943891176,-0.014565101398480364,-0.015498469349702969,-0.0384861179221388,0.005235955402919569,0.00784416033006958,-0.004337660404437388,1
-0.45888657202835204,-0.34206801020662436,-0.12111728715199317,0.3669957308510759,0.35534687927153386,-0.30704939169714046,0.23651523760978754,-0.09205708772881092,0.13136582057762913,0.04917590845082329,0.14772157652241713,-0.0901337388723932,-0.011426722297943828,-0.02144662806217979,-0.041575954283523495,0.005635606649715338,0.007642706974283992,-0.00454518494041325,1
-0.4323667354044116,-0.4113348660965415,-0.09131643719133703,0.3503282484958403,0.35655179690356636,-0.30053192771057025,0.24088252137126578,-0.0903441447106021,0.12081554574943422,0.03252763576356449,0.12000576906223637,-0.06691494800906912,-0.01729741059206462,-0.010928026491954674,-0.03261098707046875,0.004161771827242068,0.00841246999697986,-0.0055140224267650195,1
-0.406121861431912,-0.4193428600367729,-0.08263578142842097,0.36373257084436406,0.3733167129789815,-0.3014357488824239,0.2407931274892997,-0.09212597353936482,0.1212407049077637,0.027373002449356455,0.11644342690505591,-0.05740237014217162,-0.018154306532026484,-0.005412700788999813,-0.02555047596805456,0.009196257741471089,0.008895234104321723,0.0020116442823193857,1
